_ལོ་_[100]
_ཙཱ་_[70]
_བ་_[100]
_བན་_[100]
_དེ་_[100]
_རིན་_[100]
_ཆེན་\n_[100]
_མཆོག་_[100]
_གིས་_[100]
_བསྒྱུར_[100]
_། _[100]
_སླད་_[100]
_ཀྱིས་_[100]
_བན་_[100]
_དེ་_[100]
_དཔལ་_[100]
_བརྩེགས་_[100]
_རཀྵི་_[70]
_ཏས་_[100]
_བསྒྱུར་_[100]
_ཅིང་_[100]
_ཞུས་_[100]
_ཏེ་\n_[100]
_གཏན་_[100]
_ལ་_[100]
_ཕབ་_[100]
_པའོ _[100]
_།_[100]
_\n_60   _པར་_[90]   _པར་_90   _པར་_90   _པར་_90
__20   _དུ་_[90]   _དུ་_90   _དུ་_90   _དུ་_90
__20   _འཕགས་_[90]   _འཕགས་_90   _འཕགས་_90   _འཕགས་_90
__20   _པའི་_[90]   _པའི་_90   _པའི་_90   _པའི་_90
__20   _བསྟོད་_[90]   _བསྟོད་_90   _བསྟོད་_90   _བསྟོད་_90
__20   _པ_[90]   _པ_90   _པ_90   _པ_90
__20   _།_[90]   _།_90   _།_90   _།_90
_བསམས་_[100]   _བསམས་_100   _བསམས་_100   _བསམས་_100   _བསམས་_100   _བསམས་_100
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_རྣམས་_[66]   _རྣམས་_66   _རྣམས_58   __50   __50   __50
__[83]   __83   _༐_58   __83   __83   __83
_གདུངས་_[75]   _གདུངས་_75   _གདུངས་_75   _རྣམསགདུངས་_52   _རྣམསགདུངས་_52   _རྣམསགདུངས་_52
_བསལ་_[100]   _བསལ་_100   _བསལ་_100   _བསལ་_100   _བསལ་_100   _བསལ་_100
_ནས_[100]   _ནས_100   _ནས_100   _ནས_100   _ནས_100   _ནས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_བླ་_[100]   _བླ་_100   _བླ་_100   _བླ་_100   _བླ་_100   _བླ་_100
_མའི་_[100]   _མའི་_100   _མའི་_100   _མའི་_100   _མའི་_100   _མའི་_100
_བདུད་_[100]   _བདུད་_100   _བདུད་_100   _བདུད་_100   _བདུད་_100   _བདུད་_100
_རྩིའི་_[100]   _རྩིའི་_100   _རྩིའི་_100   _རྩིའི་_100   _རྩིའི་_100   _རྩིའི་_100
_རོ་_[100]   _རོ་_100   _རོ་_100   _རོ་_100   _རོ་_100   _རོ་_100
_མྱང་_[100]   _མྱང་_100   _མྱང་_100   _མྱང་_100   _མྱང་_100   _མྱང་_100
_བྱ_[100]   _བྱ_100   _བྱ_100   _བྱ_100   _བྱ_100   _བྱ_100
_། །\n_[91]   _། །\n_91   _། །\n_58   _། །\n_91   _། །\n_91   _། །\n_91
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_དང་_[100]   _དང་_100   _དང་_100   _དང་_100   _དང་_100   _དང་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ཡིས་_[100]   _ཡིས་_100   _ཡིས་_100   _ཡིས་_100   _ཡིས་_100   _ཡིས་_100
_བརྩམ་_[100]   _བརྩམ་_100   _བརྩམ་_100   _བརྩམ་_100   _བརྩམ་_100   _བརྩམ་_100
_བྱ་_[100]   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100
_བ_[100]   _བ_100   _བ_100   _བ_100   _བ_100   _བ_100
_། །_[91]   _། ། _58   _། །_91   _། །_91   _། །_91   _། །_91
_ཞི་_[100]   _ཞི་_100   _ཞི་_100   _ཞི་_100   _ཞི་_100   _ཞི་_100
_གནས་_[100]   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100
_མི་_[100]   _མི་_100   _མི་_100   _མི་_100   _མི་_100   _མི་_100
_མཐུན་_[100]   _མཐུན་_100   _མཐུན་_100   _མཐུན་_100   _མཐུན་_100   _མཐུན་_100
_རྒྱུ་_[100]   _རྒྱུ་_100   _རྒྱུ་_100   _རྒྱུ་_100   _རྒྱུ་_100   _རྒྱུ་_100
_སྤོང་_[100]   _སྤོང་_100   _སྤོང་_100   _སྤོང་_100   _སྤོང་_100   _སྤོང་_100
_ཞིང་_[100]   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100   _ཞིང་_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ལུས་\n_[100]   _ལུས་\n_100   _ལུས་\n_100   _ལུས་\n_100   _ལུས་\n_100   _ལུས་\n_100
_སེམས་_[100]   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100   _སེམས་_100
_བདེ་_[100]   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100
_བར་_[100]   _བར་_100   _བར་_100   _བར་_100   _བར་_100   _བར་_100
_བཞུགས་_[100]   _བཞུགས་_100   _བཞུགས་_100   _བཞུགས་_100   _བཞུགས་_100   _བཞུགས་_100
_བྱས་_[100]   _བྱས་_100   _བྱས་_100   _བྱས་_100   _བྱས་_100   _བྱས་_100
_ནས_[100]   _ནས_100   _ནས_100   _ནས_100   _ནས_100   _ནས_100
_། །_[91]   _། ། _58   _། །_91   _། །_91   _། །_91   _། །_91
_སྐྱེ་_[100]   _སྐྱེ་_100   _སྐྱེ་_100   _སྐྱེ་_100   _སྐྱེ་_100   _སྐྱེ་_100
_བའི་_[100]   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100
_མཚན་_[100]   _མཚན་_100   _མཚན་_100   _མཚན་_100   _མཚན་_100   _མཚན་_100
_ཉིད་_[100]   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100   _ཉིད་_100
_བསམ་_[100]   _བསམ་_100   _བསམ་_100   _བསམ་_100   _བསམ་_100   _བསམ་_100
_པར་_[100]   _པར་_100   _པར་_100   _པར་_100   _པར་_100   _པར་_100
_བྱ_[100]   _བྱ_100   _བྱ_100   _བྱ_100   _བྱ_100   _བྱ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ཀྱེ་\n_[100]   _ཀྱེ་\n_100   _ཀྱེ་\n_100   _ཀྱེ་\n_100   _ཀྱེ་\n_100   _ཀྱེ་\n_100
_མའོ་_[100]   _མའོ་_100   _མའོ་_100   _མའོ་_100   _མའོ་_100   _མའོ་_100
_རང་_[100]   _རང་_100   _རང་_100   _རང་_100   _རང་_100   _རང་_100
_བཞིན་_[100]   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_རྨོངས་_[100]   _རྨོངས་_100   _རྨོངས་_100   _རྨོངས་_100   _རྨོངས་_100   _རྨོངས་_100
_རྣམས_[100]   _རྣམས_100   _རྣམས_100   _རྣམས_100   _རྣམས_100   _རྣམས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_བློ་_[100]   _བློ་_100   _བློ་_100   _བློ་_100   _བློ་_100   _བློ་_100
_བུར་_[100]   _བུར་_100   _བུར་_100   _བུར་_100   _བུར་_100   _བུར་_100
_རྟོག་_[100]   _རྟོག་_100   _རྟོག་_100   _རྟོག་_100   _རྟོག་_100   _རྟོག་_100
_པས་_[100]   _པས་_100   _པས་_100   _པས་_100   _པས་_100   _པས་_100
_ཀུན་_[100]   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100
_དུ་_[100]   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100   _དུ་_100
_བསླད_[100]   _བསླད_100   _བསླད_100   _བསླད_100   _བསླད_100   _བསླད_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_དེ་\n_[100]   _དེ་\n_100   _དེ་\n_100   _དེ་\n_100   _དེ་\n_100   _དེ་\n_100
_བཞིན་_[100]   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100   _བཞིན་_100
_ཡུན་_[100]   _ཡུན་_100   _ཡུན་_100   _ཡུན་_100   _ཡུན་_100   _ཡུན་_100
_རིང་_[100]   _རིང་_100   _རིང་_100   _རིང་_100   _རིང་_100   _རིང་_100
_གོམས་_[100]   _གོམས་_100   _གོམས་_100   _གོམས་_100   _གོམས་_100   _གོམས་_100
_ཤུགས་_[100]   _ཤུགས་_100   _ཤུགས་_100   _ཤུགས་_100   _ཤུགས་_100   _ཤུགས་_100
_ལས_[100]   _ལས_100   _ལས_100   _ལས_100   _ལས_100   _ལས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_བདེ་_[100]   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100
_སྡུག་_[100]   _སྡུག་_100   _སྡུག་_100   _སྡུག་_100   _སྡུག་_100   _སྡུག་_100
_གཉིས་_[100]   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100
_ཚོགས་_[100]   _ཚོགས་_100   _ཚོགས་_100   _ཚོགས་_100   _ཚོགས་_100   _ཚོགས་_100
_དབང་_[91]   _དབང་_91   _ད་_58   _དབང་_91   _དབང་_91   _དབང་_91
__[83]   __83   _བང་_58   __83   __83   __83
_སྤྱོད་_[100]   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100
_པས_[100]   _པས_100   _པས_100   _པས_100   _པས_100   _པས_100
_། །\n_[100]   _། །\n_100   _། །\n_100   _། །\n_100   _། །\n_100   _། །\n_100
_འཁོར་_[100]   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100
_བའི་_[100]   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100
_ཉོན་_[100]   _ཉོན་_100   _ཉོན་_100   _ཉོན་_100   _ཉོན་_100   _ཉོན་_100
_མོངས་_[100]   _མོངས་_100   _མོངས་_100   _མོངས་_100   _མོངས་_100   _མོངས་_100
_ཚོགས་_[100]   _ཚོགས་_100   _ཚོགས་_100   _ཚོགས་_100   _ཚོགས་_100   _ཚོགས་_100
_སུ་_[100]   _སུ་_100   _སུ་_100   _སུ་_100   _སུ་_100   _སུ་_100
_སྣང་_[100]   _སྣང་_100   _སྣང་_100   _སྣང་_100   _སྣང་_100   _སྣང་_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_ཞེན་_[100]   _ཞེན་_100   _ཞེན་_100   _ཞེན་_100   _ཞེན་_100   _ཞེན་_100
_ཆགས་_[100]   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100   _ཆགས་_100
_རྣམ་_[100]   _རྣམ་_100   _རྣམ་_100   _རྣམ་_100   _རྣམ་_100   _རྣམ་_100
_པར་_[100]   _པར་_100   _པར་_100   _པར་_100   _པར་_100   _པར་_100
_འཁྲུལ_[100]   _འཁྲུལ_100   _འཁྲུལ_100   _འཁྲུལ_100   _འཁྲུལ_100   _འཁྲུལ_100
_། །\n_[75]   _། །\n_75   _། །\n_75   _།\n_75   _།\n_75   _།\n_75
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_སྤོང་_[100]   _སྤོང་_100   _སྤོང་_100   _སྤོང་_100   _སྤོང་_100   _སྤོང་_100
_འདོད་_[100]   _འདོད་_100   _འདོད་_100   _འདོད་_100   _འདོད་_100   _འདོད་_100
_སྦུག་_58   _སྡུག་_[91]   _སྡུག་_91   _སྡུག་_91   _སྡུག་_91   _སྡུག་_91
_བསྔལ་_[100]   _བསྔལ་_100   _བསྔལ་_100   _བསྔལ་_100   _བསྔལ་_100   _བསྔལ་_100
_རྒྱུ_[100]   _རྒྱུ_100   _རྒྱུ_100   _རྒྱུ_100   _རྒྱུ_100   _རྒྱུ_100
_། །_[91]   _། ། _58   _། །_91   _། །_91   _། །_91   _། །_91
__[83]   _ལོག _58   __83   __83   __83   __83
__[83]   _།_58   __83   __83   __83   __83
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_ལས་_[100]   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100   _ལས་_100
_སྤྱོད་_[100]   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100
_འདོད་_[100]   _འདོད་_100   _འདོད་_100   _འདོད་_100   _འདོད་_100   _འདོད་_100
_གནས་_[100]   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100
_མ་_[100]   _མ་_100   _མ་_100   _མ་_100   _མ་_100   _མ་_100
_དག _58   _དག་_58   _ད་_58   _དག\n_[75]   _དག\n_75   _དག\n_75
__[83]   _ཁ _58   __83   __83   __83   __83
_།\n_[66]   _།\n_66   _ག _58   __50   __50   __50
_དགའ་_[91]   _དགའ་_91   _།\n_58   _དགའ་_91   _དགའ་_91   _དགའ་_91
__[83]   __83   _ད་_58   __83   __83   __83
__[83]   __83   _གའ་_40   __83   __83   __83
_བ་_[100]   _བ་_100   _བ་_100   _བ་_100   _བ་_100   _བ་_100
_ཀུན་_[100]   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_སྤྱོད་_[100]   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100   _སྤྱོད་_100
_རྣམས་_[100]   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100   _རྣམས་_100
_ཀྱང་_[100]   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100   _ཀྱང་_100
_། །_[91]   _། ། _58   _། །_91   _། །_91   _། །_91   _། །_91
__[83]   _རྦ_58   __83   __83   __83   __83
__[83]   _། །_58   __83   __83   __83   __83
_ལུས་_[100]   _ལུས་_100   _ལུས་_100   _ལུས་_100   _ལུས་_100   _ལུས་_100
_ངག་_[100]   _ངག་_100   _ངག་_100   _ངག་_100   _ངག་_100   _ངག་_100
_གཡེང་_[91]   _གཡེང་_91   _ག_58   _གཡེང་_91   _གཡེང་_91   _གཡེང་_91
_ཞིང་_[91]   _ཞིང་_91   _།།_58   _ཞིང་_91   _ཞིང་_91   _ཞིང་_91
_སྙུག་_58   _སྡུག་_[83]   _ཡེང་_58   _སྡུག་_83   _སྡུག་_83   _སྡུག་_83
__[83]   __83   _ཞིང་_58   __83   __83   __83
__[83]   __83   _སྡུག་_58   __83   __83   __83
_བསྔལ་_[100]   _བསྔལ་_100   _བསྔལ་_100   _བསྔལ་_100   _བསྔལ་_100   _བསྔལ་_100
_རྒྱུ_[75]   _རྒྱུ_75   _རྒྱུ_75   _རྒྱུ\n_75   _རྒྱུ\n_75   _རྒྱུ\n_75
_། །\n_[75]   _། །\n_75   _། །\n_75   __50   __50   __50
_སྣང་_[100]   _སྣང་_100   _སྣང་_100   _སྣང་_100   _སྣང་_100   _སྣང་_100
_བ་_[100]   _བ་_100   _བ་_100   _བ་_100   _བ་_100   _བ་_100
_དེ་_[100]   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100   _དེ་_100
_མཉམ་_[100]   _མཉམ་_100   _མཉམ་_100   _མཉམ་_100   _མཉམ་_100   _མཉམ་_100
_པའི་_[100]   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100
_དོན་_[100]   _དོན་_100   _དོན་_100   _དོན་_100   _དོན་_100   _དོན་_100
_གནས་_[100]   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100   _གནས་_100
_ན_[100]   _ན_100   _ན_100   _ན_100   _ན_100   _ན_100
_། །_[91]   _། ། _58   _། །_91   _། །_91   _། །_91   _། །_91
_སྒུ་_58   _སྐུ་_[91]   _སྐུ་_91   _སྐུ་_91   _སྐུ་_91   _སྐུ་_91
_གསུང་_[100]   _གསུང་_100   _གསུང་_100   _གསུང་_100   _གསུང་_100   _གསུང་_100
_གཉིས་_[100]   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100   _གཉིས་_100
_སུ་_[100]   _སུ་_100   _སུ་_100   _སུ་_100   _སུ་_100   _སུ་_100
_མེད་_[100]   _མེད་_100   _མེད་_100   _མེད་_100   _མེད་_100   _མེད་_100
_པའི་_[100]   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100
_ལམ_[83]   _ལམ_83   _ལམ_83   _ལམ\n_66   _ལམ\n_66   _ལམ_83
_། །\n_[66]   _། །\n_66   _། །\n_58   __33   __33   _།\n_58
_གྲོལ་_[100]   _གྲོལ་_100   _གྲོལ་_100   _གྲོལ་_100   _གྲོལ་_100   _གྲོལ་_100
_ལམ་_[100]   _ལམ་_100   _ལམ་_100   _ལམ་_100   _ལམ་_100   _ལམ་_100
_ཐབས་_[100]   _ཐབས་_100   _ཐབས་_100   _ཐབས་_100   _ཐབས་_100   _ཐབས་_100
_ལ་_[100]   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100   _ལ་_100
_བརྟེན་_[100]   _བརྟེན་_100   _བརྟེན་_100   _བརྟེན་_100   _བརྟེན་_100   _བརྟེན་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_དག _[100]   _དག _100   _དག _100   _དག _100   _དག _100   _དག _100
_།_[100]   _།_100   _།_100   _།_100   _།_100   _།_100
_བདེ་_[100]   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100
_བའི་_[100]   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100   _བའི་_100
_ཡེ་_[100]   _ཡེ་_100   _ཡེ་_100   _ཡེ་_100   _ཡེ་_100   _ཡེ་_100
_ཤེས་_[100]   _ཤེས་_100   _ཤེས་_100   _ཤེས་_100   _ཤེས་_100   _ཤེས་_100
_རྟོགས་_[100]   _རྟོགས་_100   _རྟོགས་_100   _རྟོགས་_100   _རྟོགས་_100   _རྟོགས་_100
_བྱའི་_[100]   _བྱའི་_100   _བྱའི་_100   _བྱའི་_100   _བྱའི་_100   _བྱའི་_100
_ཕྱིར_[91]   _ཕྱིར_91   _ཕྱིཕྱིར_40   _ཕྱིར_91   _ཕྱིར_91   _ཕྱིར_91
_། _[91]   _། _91   _། _91   _། _91   _། _91   _།\n_58
_རྩ་་་\n་_58   _རྩ་་་\n_58   _རྩ་\n_58   _རྩ་་\n_[66]   _རྩ་་\n_66   __16
_རླུང་_[100]   _རླུང་_100   _རླུང་_100   _རླུང་_100   _རླུང་_100   _རླུང་_100
_སོ་_[100]   _སོ་_100   _སོ་_100   _སོ་_100   _སོ་_100   _སོ་_100
_སོའམ་_[91]   _སོའམ་_91   _སོ་_58   _སོའམ་_91   _སོའམ་_91   _སོའམ་_91
__[83]   __83   _སོ་_58   __83   __83   __83
__[83]   __83   _འམ་_58   __83   __83   __83
_ཐུན་_[100]   _ཐུན་_100   _ཐུན་_100   _ཐུན་_100   _ཐུན་_100   _ཐུན་_100
_མོང་_[100]   _མོང་_100   _མོང་_100   _མོང་_100   _མོང་_100   _མོང་_100
_གིས_[100]   _གིས_100   _གིས_100   _གིས_100   _གིས_100   _གིས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ཉམས་_[100]   _ཉམས་_100   _ཉམས་_100   _ཉམས་_100   _ཉམས་_100   _ཉམས་_100
_མྱོང་_[100]   _མྱོང་_100   _མྱོང་_100   _མྱོང་_100   _མྱོང་_100   _མྱོང་_100
_བསྐྱེད་_[100]   _བསྐྱེད་_100   _བསྐྱེད་_100   _བསྐྱེད་_100   _བསྐྱེད་_100   _བསྐྱེད་_100
_པར་_[100]   _པར་_100   _པར་_100   _པར་_100   _པར་_100   _པར་_100
_བྱ་_[100]   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100   _བྱ་_100
_བ་_[100]   _བ་_100   _བ་_100   _བ་_100   _བ་_100   _བ་_100
_ཡིན_[100]   _ཡིན_100   _ཡིན_100   _ཡིན_100   _ཡིན_100   _ཡིན_100
_། །_[91]   _། །_91   _། །_58   _། །_91   _། །_91   _། །_91
_འགྲོ་_[100]   _འགྲོ་_100   _འགྲོ་_100   _འགྲོ་_100   _འགྲོ་_100   _འགྲོ་_100
_བ་་\n_[91]   _བ་་\n_91   _བ་\n_58   _བ་་\n_91   _བ་་\n_91   _བ་་\n_91
_ཀུན་_[100]   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100   _ཀུན་_100
_གྱེ་_58   _གྱི་_[91]   _གྱི་_91   _གྱི་_91   _གྱི་_91   _གྱི་_91
_ཕུང་_[100]   _ཕུང་_100   _ཕུང་_100   _ཕུང་_100   _ཕུང་_100   _ཕུང་_100
_པོ་_[100]   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100   _པོ་_100
_ལ_[100]   _ལ_100   _ལ_100   _ལ_100   _ལ_100   _ལ_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_འཁོར་_[100]   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100
_ལོ་_[91]   _ལོ་་ _58   _ལོ་_91   _ལོ་_91   _ལོ་_91   _ལོ་_91
__[83]   __83   __83   __83   __83   _༔_58
_དཀྱིལ་_[100]   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100
_འཁོར་_[100]   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100
_བདེ་_[100]   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100   _བདེ་_100
_ཆེན་_[100]   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100   _ཆེན་_100
_བཞུགས_[100]   _བཞུགས_100   _བཞུགས_100   _བཞུགས_100   _བཞུགས_100   _བཞུགས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_རྣལ་་\n_[91]   _རྣལ་་\n_91   _རྣལ་\n_58   _རྣལ་་\n_91   _རྣལ་་\n_91   _རྣལ་་\n_91
_འབྱོར་_[100]   _འབྱོར་_100   _འབྱོར་_100   _འབྱོར་_100   _འབྱོར་_100   _འབྱོར་_100
_མཐོང་_[100]   _མཐོང་_100   _མཐོང་_100   _མཐོང་_100   _མཐོང་_100   _མཐོང་_100
_བར་_[100]   _བར་_100   _བར་_100   _བར་_100   _བར་_100   _བར་_100
_འདོད་_[100]   _འདོད་_100   _འདོད་_100   _འདོད་_100   _འདོད་_100   _འདོད་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ཡིས_[100]   _ཡིས_100   _ཡིས_100   _ཡིས_100   _ཡིས_100   _ཡིས_100
_། །_[100]   _། །_100   _། །_100   _། །_100   _། །_100   _། །_100
_ཕུང་_[100]   _ཕུང་_100   _ཕུང་_100   _ཕུང་_100   _ཕུང་_100   _ཕུང་_100
_པོའི་_[100]   _པོའི་_100   _པོའི་_100   _པོའི་_100   _པོའི་_100   _པོའི་_100
_དཀྱིལ་_[100]   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100   _དཀྱིལ་_100
_འཁོར་_[100]   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100   _འཁོར་_100
_བལྟ་_[100]   _བལྟ་_100   _བལྟ་_100   _བལྟ་_100   _བལྟ་_100   _བལྟ་_100
_བར་_[100]   _བར་_100   _བར་_100   _བར་_100   _བར་_100   _བར་_100
_བྱ_[100]   _བྱ_100   _བྱ_100   _བྱ_100   _བྱ_100   _བྱ_100
_། །\n_[91]   _། །\n_91   _། །\n_91   _། །\n_91   _། །\n_91   _། \n_58
_འོག་_[100]   _འོག་_100   _འོག་_100   _འོག་_100   _འོག་_100   _འོག་_100
_ཏུ་_[100]   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100   _ཏུ་_100
_བསྐྱེད་_[100]   _བསྐྱེད་_100   _བསྐྱེད་_100   _བསྐྱེད་_100   _བསྐྱེད་_100   _བསྐྱེད་_100
_པའི་_[100]   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100   _པའི་_100
_རྐྱེན་_[100]   _རྐྱེན་_100   _རྐྱེན་_100   _རྐྱེན་_100   _རྐྱེན་_100   _རྐྱེན་_100
_དབང་_[100]   _དབང་_100   _དབང་_100   _དབང་_100   _དབང་_100   _དབང་_100
_གིས_[100]   _གིས_100   _གིས_100   _གིས_100   _གིས_100   _གིས_100
_། །_[91]   _། ་ །_58   _། །_91   _། །_91   _། །_91   _། །_91
_གཏུམ་_[100]   _གཏུམ་_100   _གཏུམ་_100   _གཏུམ་_100   _གཏུམ་_100   _གཏུམ་_100
_མོ་_[100]   _མོ་_100   _མོ་_100   _མོ་_100   _མོ་_100   _མོ་_100
_རྂ་_40   _རོ་_[58]   _རཾ་_58   _རཾ་_58   _རཾ་_58   _རཾ་_58
_བཅས་_[100]   _བཅས་_100   _བཅས་_100   _བཅས་_100   _བཅས་_100   _བཅས་_100
_ཡང་_[100]   _ཡང་_100   _ཡང་_100   _ཡང་_100   _ཡང་_100   _ཡང་_100
_དག་_[100]   _དག་_100   _དག་_100   _དག་_100   _དག་_100   _དག་_100
_སྦྱོར_[100]   _སྦྱོར_100   _སྦྱོར_100   _སྦྱོར_100   _སྦྱོར_100   _སྦྱོར_100
_། །\n_[83]   _། །\n_83   _། །\n_58   _། །\n_83   _། །\n_83   _།\n_58
_དབྱིངས་_[91]   _དབྱིངས་_91   _ད་_58   _དབྱིངས་_91   _དབྱིངས་_91   _དབྱིངས་_91
__[83]   __83   _བྱིངས་_58   __83   __83   __83
_སྣང་_[100]   _སྣང་_100   _སྣང་_100   _སྣང་_100   _སྣང་_100   _སྣང་_100
_རི་_[100]   _རི་_100   _རི་_100   _རི་_100   _རི་_100   _རི་_100
_བོང་_[100]   _བོང་_100   _བོང་_100   _བོང་_100   _བོང་_100   _བོང་_100
_འཛིན་_[100]   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100   _འཛིན་_100
_པ་_[100]   _པ་_100   _པ་_100   _པ་_100   _པ་_100   _པ་_100
_ལ_[91]   _ལ_91   _ལ_91   _ལ_91   _ལ_91   _ལ _58
_། །_[83]   _། ། _58   _། །_83   _། །_83   _། །_83   _།_58
_ཡེ་_[100]   _ཡེ་_100   _ཡེ་_100   _ཡེ་_100   _ཡེ་_100   _ཡེ་_100
_ཤེས་_[100]   _ཤེས་_100   _ཤེས་_100   _ཤེས་_100   _ཤེས་_100   _ཤེས་_100
_རྡོ་_[100]   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100   _རྡོ་_100
_རྗེ་_[100]   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100   _རྗེ་_100
_རྩེ་_[100]   _རྩེ་_100   _རྩེ་_100   _རྩེ་_100   _རྩེ་_100   _རྩེ་_100
